"job_id","job_title_short","job_location","salary_year_avg","job_country","company_name","skills"
655056,"Data Analyst","Atlanta, GA","92500.0","United States","SynergisticIT","sas"
655056,"Data Analyst","Atlanta, GA","92500.0","United States","SynergisticIT","jenkins"
655056,"Data Analyst","Atlanta, GA","92500.0","United States","SynergisticIT","docker"
724023,"Data Analyst","Atlanta, GA","90000.0","United States","WNA-LTD.com","excel"
724023,"Data Analyst","Atlanta, GA","90000.0","United States","WNA-LTD.com","power bi"
724023,"Data Analyst","Atlanta, GA","90000.0","United States","WNA-LTD.com","spreadsheet"
724023,"Data Analyst","Atlanta, GA","90000.0","United States","WNA-LTD.com","powerpoint"
724023,"Data Analyst","Atlanta, GA","90000.0","United States","WNA-LTD.com","visio"
1017862,"Data Analyst","Atlanta, GA","90000.0","United States","Kimberly-Clark Corporation","sql"
1017862,"Data Analyst","Atlanta, GA","90000.0","United States","Kimberly-Clark Corporation","sql server"
1017862,"Data Analyst","Atlanta, GA","90000.0","United States","Kimberly-Clark Corporation","azure"
1017862,"Data Analyst","Atlanta, GA","90000.0","United States","Kimberly-Clark Corporation","sap"
294035,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","python"
294035,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","java"
294035,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","sas"
294035,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","javascript"
294035,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","c++"
294035,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","oracle"
294035,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","spring"
294035,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","tableau"
294035,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","sas"
294035,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","jenkins"
294035,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","docker"
1043611,"Data Analyst","Atlanta, GA","90000.0","United States","Deluxe Corporation","sql"
1043611,"Data Analyst","Atlanta, GA","90000.0","United States","Deluxe Corporation","python"
1043611,"Data Analyst","Atlanta, GA","90000.0","United States","Deluxe Corporation","r"
1043611,"Data Analyst","Atlanta, GA","90000.0","United States","Deluxe Corporation","dynamodb"
1043611,"Data Analyst","Atlanta, GA","90000.0","United States","Deluxe Corporation","aws"
1043611,"Data Analyst","Atlanta, GA","90000.0","United States","Deluxe Corporation","excel"
1244065,"Data Analyst","Atlanta, GA","90000.0","United States","Elevate Digital","sql"
1244065,"Data Analyst","Atlanta, GA","90000.0","United States","Elevate Digital","python"
1244065,"Data Analyst","Atlanta, GA","90000.0","United States","Elevate Digital","r"
1244065,"Data Analyst","Atlanta, GA","90000.0","United States","Elevate Digital","excel"
1244065,"Data Analyst","Atlanta, GA","90000.0","United States","Elevate Digital","tableau"
1244065,"Data Analyst","Atlanta, GA","90000.0","United States","Elevate Digital","flow"
1417701,"Data Analyst","Atlanta, GA","90000.0","United States","The Goldman Sachs Group, Inc","sql"
1417701,"Data Analyst","Atlanta, GA","90000.0","United States","The Goldman Sachs Group, Inc","python"
1417701,"Data Analyst","Atlanta, GA","90000.0","United States","The Goldman Sachs Group, Inc","r"
1417701,"Data Analyst","Atlanta, GA","90000.0","United States","The Goldman Sachs Group, Inc","aws"
1417701,"Data Analyst","Atlanta, GA","90000.0","United States","The Goldman Sachs Group, Inc","snowflake"
1417701,"Data Analyst","Atlanta, GA","90000.0","United States","The Goldman Sachs Group, Inc","excel"
977473,"Data Analyst","Atlanta, GA","90000.0","United States","Frontdoor, Inc.","sql"
977473,"Data Analyst","Atlanta, GA","90000.0","United States","Frontdoor, Inc.","python"
977473,"Data Analyst","Atlanta, GA","90000.0","United States","Frontdoor, Inc.","r"
